TH,see_the_conqueror_mounts_in_triumph,Trinity Hymnal,1990,,"1 See, the Conqu'ror mounts in triumph;

See the King in royal state,

Riding on the clouds, his chariot,

To his heav'nly palace gate:

Hark! the choirs of angel voices

Joyful Alleluias sing

And the portals high are lifted

To receive their heav'nly King.


2 Who is this that comes in glory,

With the trump of jubilee?

Lord of battles, God of armies,

He has gained the victory;

He who on the cross did suffer,

He who from the grave arose,

He has vanquished sin and Satan,

He by death has spoiled his foes.


3 Thou hast raised our human nature

In the clouds to God's right hand;

There we sit in heav'nly places,

There with thee in glory stand:

Jesus reigns, adored by angels,

Man with God is on the throne;

Mighty Lord, in thine ascension

We by faith behold our own.

"
PsH,see_the_conqueror_mounts_in_triumph,Psalter Hymnal (Gray),1987,Non-Archaic,"1 See, the Conqueror mounts in triumph; 

see the King in royal state, 

riding on the clouds, his chariot, 

to his heavenly palace gate. 

Hark! the choirs of angel voices 

joyful alleluias sing, 

and the gates on high are opened 

to receive their heavenly King. 


2 He who on the cross did suffer, 

he who from the grave arose, 

he has vanquished sin and Satan, 

he by death has spoiled his foes. 

While he lifts his hands in blessing, 

he is parted from his friends. 

While their eager eyes behold him, 

in the cloud the Lord ascends. 


3 You have raised our human nature 

on the clouds to God's right hand; 

there we sit in heavenly places, 

there with you in glory stand. 

Jesus reigns, adored by angels; 

man with God is on the throne! 

Mighty Lord, in your ascension 

we by faith can see our own. 

"
EH1982,see_the_conqueror_mounts_in_triumph,Hymnal 1982: according to the use of the Episcopal Church,1985,,"1. See the Conqueror mounts in triumph; 

see the King in royal state,

riding on the clouds, his chariot, 

to his heavenly palace gate!

Hark! the choirs of angel voices 

joyful alleluias sing,

and the portals high are lifted 

to receive their heavenly King.


2. He who on the cross did suffer, 

he who from the grave arose,

he has vanquished sin and Satan; 

he by death has spoiled his foes.

While he lifts his hands in blessing, 

he is parted from his friends;

while their eager eyes behold him,

he upon the clouds ascends.


3. Thou has raised our human nature

on the clouds to God's right hand;

there we sit in heavenly places,

there with thee in glory stand.

Jesus reigns, adored by angels;

Man with God is on the throne;

mighty Lord, in thine ascension

we by faith behold our own.


"
RL,see_the_conqueror_mounts_in_triumph,Rejoice in the Lord,1985,,"1 See, the Conqu'ror mounts in triumph,

see the King in royal state

riding on the clouds, his chariot

to his heav'nly palace gate;

Hark! the choirs of angel voices

joyful Alleluias sing

and the portals high are lifted

to receive their heav'nly King.


2 Who is he that comes in glory

with the trump of jubilee?

Lord of battles, God of armies,

he has gained the victory.

He who on the cross did suffer,

he who from the grave arose,

he has vanquished sin and Satan,

he by death has spoiled his foes.


3 While he lifts his hands in blessing

he is parted from his friends;

while their eager eyes behold him,

he upon the clouds ascends;

he who walked with God and pleased him,

preaching truth and doom to come,

he, our Enoch, is translated

to his everlasting home.


4 Now our heav'nly Aaron enters

with his blood within the veil;

Joshua now is come to Canaan,

and the kings before him quail.

Now he plants the tribes of Israel

in their promised resting place,

now our great Elijah offers

double portion of his grace.


5 He has raised our human nature

on the clouds to God's right hand;

there we sit in heav'nly places,

there with thee in glory stand;

Jesus reigns, adored by angels,

mighty Lord, in thine Ascension

we by faith behold our own.

"
TH1961,see_the_conqueror_mounts_in_triumph,Trinity Hymnal,1961,,"See, the Conqu'ror mounts in triumph;

See the King in royal state,

Riding on the clouds, his chariot,

To his heav'nly palace gate:

Hark! the choirs of angel voices

Joyful Alleluias sing

And the portals high are lifted

To receive their heav'nly King.

Who is this that comes in glory,

With the trump of jubilee?

Lord of battles, God of armies,

He has gained the victory;

He who on the cross did suffer,

He who from the grave arose,

He has vanquished sin and Satan,

He by death has spoiled his foes.

Thou hast raised our human nature

In the clouds to God's right hand;

There we sit in heav'nly places,

There with thee in glory stand:

Jesus reigns, adored by angels,

Man with God is on the throne;

Mighty Lord, in thine ascension

We by faith behold our own."
NCH1929,see_the_conqueror_mounts_in_triumph,The New Christian Hymnal,1929,,"1. See the Conqu'ror mounts in triumph;

See the King in royal state,

Riding on the clouds His chariot

To His heav'nly palace gate;

Hark! the choirs of angel-voices

Joyful alleluias sing,

And the portals high are lifted

To receive their heav'nly King.


2. Who is this that comes in glory,

With the trump of jubilee?

Lord of battles, God of armies,

He hath gained the victory;

He who on the cross did suffer,

He who from the grave arose,

He has vanquished sin and Satan;

He by death has spoiled His foes.


3. Thou hast raised our human nature

On the clouds to God's right hand;

There we sit in heav'nly places,

There with Thee in glory stand.

Jesus reigns, adored by angels,

Man with God is on the throne;

Mighty Lord, in Thine ascension,

We by faith behold our own."
EH1916,see_the_conqueror_mounts_in_triumph,The Hymnal: as authorized and approved by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1916,1916,,"See the Conqueror mounts in triumph;

See the King in royal state,

Riding on the clouds, his chariot,

To his heavenly palace gate!

Hark! the choirs of angel voices

Joyful alleluias sing,

And the portals high are lifted

To receive their heavenly King.


Who is this that comes in glory,

With the trump of jubilee?

Lord of battles, God of armies,

He hath gained the victory!

478

He who on the cross did suffer,

He who from the grave arose,

He has vanquished sin and Satan;

He by death has spoiled his foes.


While he raised his hands in blessing,

He was parted from his friends

While their eager eyes behold him,

He upon the clouds ascends;

He who walked with God and pleased him,

Preaching truth and doom to come,

He, our Enoch, is translated

To his everlasting home.


Now our heavenly Aaron enters,

With his blood, within the veil;

Joshua now is come to Canaan,

And the kings before him quail;

Now he plants the tribes of Israel

In their promised resting-place;

Now our great Elijah offers

Double portion of his grace.


Thou hast raised our human nature

On the clouds to God's right hand:

There we sit in heavenly places,

There with thee in glory stand.

Jesus reigns, adored by angels;

Man with God is on the throne;

Mighty Lord, in thine Ascension,

We by faith behold our own.


Amen.


"
HPEC1917,see_the_conqueror_mounts_in_triumph,The Church Hymnal: revised and enlarged in accordance with the action of the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892. (Ed. B),1898,,"1 See the Conqueror mounts in triumph;

See the King in royal state,

Riding on the clouds, His chariot,

To His heav'nly palace gate!

Hark! the choir of angel voices

Joyful alleluias sing,

And the portals high are lifted

To receive their heavenly King.


2 Who is this that comes in glory,

With the trump of jubilee?

Lord of battles, God of armies,

He hath gained the victory!

He Who on the cross did suffer,

He Who from the grave arose,

He has vanquished sin and Satan;

He by death has spoiled His foes.


3 While He raised His hands in blessing,

He was parted from His friends;

While their eager eyes behold Him,

He upon the clouds ascends;

He Who walked with God and pleased Him,

Preaching truth and doom to come,

He, our Enoch, is translated,

To His everlasting home.


4 Now our heavenly Aaron enters,

With His blood, within the veil;

Joshua now is come to Canaan,

And the kings before Him quail;

Now He plants the tribes of Israel

In their promised resting-place;

Now our great Elijah offers

Double portion of His grace.


5 Thou hast raised our human nature

On the clouds to God's right hand:

There we sit in heavenly places,

There with Thee in glory stand.

Jesus reigns, adored by angels;

Man with God is on the throne;

Mighty Lord, in Thine Ascension,

We by faith behold our own.


Amen.


"
HPEC1917,see_the_conqueror_mounts_in_triumph,The Church Hymnal: revised and enlarged in accordance with the action of the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892. (Ed. B),1898,,"1 See the Conqueror mounts in triumph;

See the King in royal state,

Riding on the clouds, His chariot,

To His heav'nly palace gate!

Hark! the choir of angel voices

Joyful alleluias sing,

And the portals high are lifted

To receive their heavenly King.


2 Who is this that comes in glory,

With the trump of jubilee?

Lord of battles, God of armies,

He hath gained the victory!

He Who on the cross did suffer,

He Who from the grave arose,

He has vanquished sin and Satan;

He by death has spoiled His foes.


3 While He raised His hands in blessing,

He was parted from His friends;

While their eager eyes behold Him,

He upon the clouds ascends;

He Who walked with God and pleased Him,

Preaching truth and doom to come,

He, our Enoch, is translated,

To His everlasting home.


4 Now our heavenly Aaron enters,

With His blood, within the veil;

Joshua now is come to Canaan,

And the kings before Him quail;

Now He plants the tribes of Israel

In their promised resting-place;

Now our great Elijah offers

Double portion of His grace.


5 Thou hast raised our human nature

On the clouds to God's right hand:

There we sit in heavenly places,

There with Thee in glory stand.

Jesus reigns, adored by angels;

Man with God is on the throne;

Mighty Lord, in Thine Ascension,

We by faith behold our own.


Amen.


"
HAGA1895,see_the_conqueror_mounts_in_triumph,The Hymnal: published by the Authority of the General Assembly of the Presbyterian Church in the U.S.A.,1895,,"1 See, the Conqueror mounts in triumph;

See the King in royal state,

Riding on the clouds, His chariot,

To His heavenly palace gate;

Hark! the choirs of angel voices

Joyful alleluias sing,

And the portals high are lifted

To receive their heavenly King.


2 Who is this that comes in glory,

With the trump of jubilee?

Lord of battles, God of armies,

He hath gained the victory;

He who on the cross did suffer,

He who from the grave arose,

He has vanquished sin and Satan,

He by death has spoiled His foes.


3 While He raised His hands in blessing,

He was parted from His friends;

While their eager eyes behold Him,

He upon the clouds ascends;

He who walked with God and pleased Him,

Preaching truth and doom to come,

Christ, our Enoch, is translated

To His everlasting home.


4 Now our heavenly Aaron enters,

With His blood, within the veil;

Joshua now is come to Canaan,

And the kings before Him quail;

Now He plants the tribes of Israel

In their promised resting-place;

Now our great Elijah offers

Double portion of His grace.


5 Thou hast raised our human nature

In the clouds to God's right hand;

There we sit in heavenly places,

There with Thee in glory stand:

Jesus reigns, adored by angels,

Man with God is on the throne;

Mighty Lord, in Thine ascension,

We by faith behold our own.


Amen.


"
HRGC1892,see_the_conqueror_mounts_in_triumph,"The Hymnal, Revised and Enlarged, as adopted by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892",1894,,"1 See the Conqueror mounts in triumph;

See the King in royal state,

Riding on the clouds, His chariot,

To His heav'nly palace gate!

Hark! the choir of angel voices

Joyful alleluias sing,

And the portals high are lifted

To receive their heavenly King.


2 Who is this that comes in glory,

With the trump of jubilee?

Lord of battles, God of armies,

He hath gained the victory!

He Who on the cross did suffer,

He Who from the grave arose,

He has vanquished sin and Satan;

He by death has spoiled His foes.


3 While He raised His hands in blessing,

He was parted from His friends;

While their eager eyes behold Him,

He upon the clouds ascends;

He Who walked with God and pleased Him,

Preaching truth and doom to come,

He, our Enoch, is translated,

To His everlasting home.


4 Now our heavenly Aaron enters,

With His blood, within the veil;

Joshua now is come to Canaan,

And the kings before Him quail;

Now He plants the tribes of Israel

In their promised resting-place;

Now our great Elijah offers

Double portion of His grace.


5 Thou hast raised our human nature

On the clouds to God's right hand:

There we sit in heavenly places,

There with Thee in glory stand.

Jesus reigns, adored by angels;

Man with God is on the throne;

Mighty Lord, in Thine Ascension,

We by faith behold our own.


Amen.


"
EH1982,sing_o_sing_this_blessed_mor,Hymnal 1982: according to the use of the Episcopal Church,1985,,"1. Sing, O sing, this bless'd morn,

unto us a Child is born,

unto us a Son is given,

God Himself comes down from heaven.


Refrain:

Sing, O sing, this bless'd morn,

Jesus Christ today is born.


2 God from God, and Light from Light,

comes with mercies infinite,

from high heaven he comes to earth,

one with us in human birth. (Refrain)


3 God with us, Emmanuel,

deigns forever now to dwell;

he on Adam's fallen race

sheds the fullness of his grace. (Refrain)


4 God comes down that we may rise,

lifted by him to the skies;

Christ is born for us that we

born again in him may be. (Refrain)


5 O renew us, Lord, we pray,

with thy Spirit day by day,

that we ever one may be

with the Father and with thee. (Refrain)


"
EH1916,sing_o_sing_this_blessed_mor,The Hymnal: as authorized and approved by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1916,1916,,"Sing, O sing, this blessed morn,

Unto us a Child is born,

Unto us a Son is given,

God himself comes down from heaven;

Sing, O sing, this blessed morn,

Jesus Christ today is born.

God of God, and Light of Light,

Comes with mercies infinite,

Joining in a wondrous plan

Heaven to earth and God to man.

God with us, Emmanuel,

Deigns for ever now to dwell;

He on Adam's fallen race

Sheds the fullness of his grace.

God comes down that man may rise,

Lifted by him to the skies;

Christ is Son of man that we

Sons of God in him may be.

O renew us, Lord, we pray,

With thy Spirit day by day,

That we ever one may be

With the Father and with thee.

Amen.

"
HPEC1917,sing_o_sing_this_blessed_mor,The Church Hymnal: revised and enlarged in accordance with the action of the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892. (Ed. B),1898,,"1 Sing, O, sing, this bless'd morn;

Unto us a Child is born,

Unto us a Son is given,

God Himself comes down from heaven;

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


2 God of God, and Light of Light,

Comes with mercies infinite,

Joining in a wondrous plan

Heaven to earth, and God to man.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


3 God with us, Emmanuel,

Deigns forever now to dwell;

He on Adam's fallen race

Sheds the fullness of His grace.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


4 God comes down that man may rise,

Lifted by Him to the skies;

Christ is Son of Man that we

Sons of God in Him may be.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


5 Oh, renew us, Lord, we pray,

With Thy Spirit day by day,

That we ever one may be

With the Father and with Thee.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


Amen.


"
HAGA1895,sing_o_sing_this_blessed_mor,The Hymnal: published by the Authority of the General Assembly of the Presbyterian Church in the U.S.A.,1895,,"1 Sing, O sing, this blessed morn;

Unto us a Child is born,

Unto us a Son is given,

God Himself comes down from heaven.


Refrain:

Sing, O sing, this blessed morn,

Jesus Christ to-day is born.


2 God of God, and Light of Light,

Comes with mercies infinite,

Joining in a wondrous plan

Heaven to earth, and God to man. [Refrain]


3 God with us, Emmanuel,

Deigns for ever now to dwell;

And on Adam's fallen race

Sheds the fulness of His grace. [Refrain]


4 God comes down that man may rise,

Lifted by Him to the skies;

He is Son of Man that we

By Him Sons of God may be. [Refrain]


5 O renew us, Lord, we pray,

With thy Spirit day by day,

That we ever one may be

With the Father and with Thee. [Refrain]


Amen.


"
HRGC1892,sing_o_sing_this_blessed_mor,"The Hymnal, Revised and Enlarged, as adopted by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892",1894,,"1 Sing, oh, sing, this bless'd morn;

Unto us a Child is born,

Unto us a Son is given,

God Himself comes down from heaven;

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


2 God of God, and Light of Light,

Comes with mercies infinite,

Joining in a wondrous plan

Heaven to earth, and God to man.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


3 God with us, Emmanuel,

Deigns forever now to dwell;

He on Adam's fallen race

Sheds the fullness of His grace.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


4 God comes down that man may rise,

Lifted by Him to the skies;

Christ is Son of Man that we

Sons of God in Him may be.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


5 Oh, renew us, Lord, we pray,

With Thy Spirit day by day,

That we ever one may be

With the Father and with Thee.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


Amen.


"
HRGC1892,sing_o_sing_this_blessed_mor,"The Hymnal, Revised and Enlarged, as adopted by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892",1894,,"1 Sing, oh, sing, this bless'd morn;

Unto us a Child is born,

Unto us a Son is given,

God Himself comes down from heaven;

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


2 God of God, and Light of Light,

Comes with mercies infinite,

Joining in a wondrous plan

Heaven to earth, and God to man.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


3 God with us, Emmanuel,

Deigns forever now to dwell;

He on Adam's fallen race

Sheds the fullness of His grace.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


4 God comes down that man may rise,

Lifted by Him to the skies;

Christ is Son of Man that we

Sons of God in Him may be.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


5 Oh, renew us, Lord, we pray,

With Thy Spirit day by day,

That we ever one may be

With the Father and with Thee.

Sing, oh, sing, this bless'd morn,

Jesus Christ today is born.


Amen.


"
BHPPD866,sleep_not_soldier_of_the_cr,A Book of Hymns for Public and Private Devotion (15th ed.),1866,,"Sleep not, soldier of the cross!

Foes are lurking all around;

Look not here to find repose,

This is but thy battle-ground.

Up! and take thy shield and sword;

Up! it is the call of Heaven;

Shrink not faithless from thy Lord,

Nobly strive as he hath striven.

Break through all the force of ill;

Tread the might of passion down;

Struggle onward, upward still,

To the conquering Saviour&#8217;s crown!

"
BHPPD866,slowly_by_gods_hand_unfurled,A Book of Hymns for Public and Private Devotion (15th ed.),1866,"Gender Neutral,Non-Archaic","Slowly, by God&#8217;s hand unfurled,

Down around the weary world

Falls the darkness; O, how still

Is the working of His will!

Mighty spirit, ever nigh!

Work in me as silently;

Veil the day&#8217;s distracting sights,

Show me heaven&#8217;s eternal lights.

Living stars to view be brought

In the boundless realms of thought;

High and infinite desires,

Flaming like those upper fires!

Holy Truth, Eternal Right,

Let them break upon my sight;

Let them shine serene and still,

And with light my being fill.

"
ELH,so_rest_my_rest,Evangelical Lutheran Hymnary,1996,Gender Neutral,"1 So rest, my Rest,

Thou Ever-blest!

Thy grave with sinners making;

By Thy precious death from sin

My dead soul awaking.


2 After Thy strife,

Life of my life,

Thy fervent love hath driven

Thee into the cold, dark grave

Thst I might gain heaven.


3 Breath of all breath!

I know from death

Thou wilt my dust awaken;

Wherefore should I dread the grave

Or my faith be shaken?


4 To me the tomb

Shall be a room

Where I lie down on roses;

Who by faith hath conquered death

Sweetly there reposes.


5 Meantime I will

My Savior, still

Deep in my bosom lay Thee,

Ever musing on Thy death.

Leave me not, I pray Thee!"
HAGA1895,soldiers_who_to_christ_belong,The Hymnal: published by the Authority of the General Assembly of the Presbyterian Church in the U.S.A.,1895,"Gender Neutral,Non-Archaic","1 Soldiers who to Christ belong,

Trust ye in His word, be strong;

For His promises are sure,

His rewards for aye endure.


2 His no crowns that pass away,

His no palm that sees decay,

His the joy that shall not fade,

His the light that knows no shade;


3 His the home for spirits blest,

Where He gives them peaceful rest,

Far above the starry skies,

In the bliss of Paradise.


4 Here on earth ye can but clasp

Things that perish in the grasp;

Lift your hearts, then, to the skies;

God Himself shall be your prize.


5 Praise we now with saints at rest

Father, Son, and Spirit blest;

For His promises are sure,

His rewards shall aye endure.

"
LSB2006,songs_of_thankfulness_and_praise,Lutheran Service Book,2006,,"1 Songs of thankfulness and praise,

Jesus, Lord, to thee we raise,

Manifested by the star

To the sages from afar,

Branch of royal David's stem

In Thy birth at Bethlehem:

Anthems be to Thee addressed,

God in man made manifest.


2 Manifest at Jordan's stream,

Prophet, Priest, and King supreme;

And at Cana wedding guest

In the God-head manifest;

Manifest in pow'r divine,

Changing water into wine;

Anthems be to Thee addressed,

God in man made manifest.


3 Manifest in making whole 

Palsied limbs and fainting soul;

Manifest in valiant fight,

Quelling all the devil's might;

Manifest in gracious will,

Ever bringing good from ill;

Anthems be to Thee addressed,

God in man made manifest.


4 Sun and moon shall darkened be,

Stars shall fall, the heav'ns shall flee;

Christ will then like lightning shine,

All will see His glorious sign;

All will then the trumpet hear,

All will see the Judge appear;

Thou by all wilt be confessed,

God in man made manifest.


5 Grant us grace to see Thee, Lord,

Present in Thy holy Word--

Grace to imitate Thee now

And be pure, as pure art Thou;

That we might become like Thee

At Thy great epiphany

And may praise Thee, ever blest,

God in man made manifest."
WAR2003,songs_of_thankfulness_and_praise,Worship and Rejoice,2001,Non-Archaic,"To view this media, please accept the license agreement:


Hope Publishing: one copy | In order to use resources from the Hope Publishing Company, you must reside in the United States or Canada. Hope Publishing Company owns or administers the contents in these territories.
You may download one copy of this selection for your own personal use. To make any further copies or to perform the work you must get permission from Hope Publishing Company or belong to and report the copying activity to CCLI, LicenSing or OneLicense.net.  By selecting &quot;I Agree&quot; you are verifying that you reside in the U.S. or Canada and will only legally use this selection.

"
ELH,songs_of_thankfulness_and_praise,Evangelical Lutheran Hymnary,1996,Gender Neutral,"1 Songs of thankfulness and praise,

Jesus, Lord, to Thee we raise;

Manifested by the star

To the sages from afar,

Branch of royal David's stem,

In Thy birth at Bethlehem:

Anthems be to Thee addressed

Word in flesh made manifest.


2 Manifest at Jordan's stream,

Prophet, Priest, and King supreme,

And at Cana, Wedding Guest,

In Thy Godhead manifest;

Manifest in pow'r divine,

Changing water into wine;

Anthems be to Thee addressed

God on earth made manifest.


3 Manifest in making whole

Palsied limbs and fainting soul;

Manifest in valiant fight,

Quelling all the devil's might;

Manifest in gracious will,

Ever bringing good from ill;

Anthems be to Thee addressed,

God for us made manifest.


4 Grant us grace to see Thee, Lord,

Mirrored in Thy holy Word;

May we imitate Thee now

And be pure, as pure art Thou;

That we like to Thee may be

At Thy great epiphany,

And may praise Thee, ever blest,

God for all made manifest.


"
VU1996,songs_of_thankfulness_and_praise,Voices United: The Hymn and Worship Book of The United Church of Canada,1996,"Gender Neutral,Non-Archaic","1 Songs of thankfulness and praise,

Jesus Christ, to you we raise,

manifested by the star,

to the sages from afar;

branch of royal David's stem

in your birth at Bethlehem;

anthems be to you addressed

God in flesh made manifest.


2 Manifest at Jordan's stream,

Prophet, Priest and King supreme;

and at Cana wedding-guest

in your Godhead manifest;

manifest in power divine,

changing water into wine:

anthems be to you addressed

God in flesh made manifest.


3 Manifest in making whole

palsied limbs and fainting soul;

manifest in valiant fight,

quelling all the devil's might;

manifest in gracious will,

ever bringing good from ill:

anthems be to you addressed

God in flesh made manifest.


4 Grant us grace to see you, Lord,

mirrored in your holy Word;

with your grace our lives endow,

grace to imitate you now,

that we like to you may be

at your great epiphany;

anthems be to you addressed

God in flesh made manifest."
GATHER,songs_of_thankfulness_and_praise,Gather Comprehensive,1994,"Gender Neutral,Non-Archaic","1 Songs of thankfulness and praise, 

Jesus, Lord, to you we raise, 

Manifested by the star 

To the sages from afar; 

Branch of royal David's stem 

In your birth at Bethlehem; 

Anthems be to you addrest,

God in flesh made manifest.


2 Manifest at Jordan's stream, 

Prophet, Priest, and King supreme; 

And at Cana, wedding guest, 

in your Godhead manifest;

Manifest in pow'r divine, 

Changing water into wine;  

Anthems be to you addrest,

God in flesh made manifest.


3 Manifest in making whole 

Palsied limbs and fainting soul; 

Manifest in valiant fight, 

Quelling all the devil's might; 

Manifest in gracious will, 

Ever bringing good from ill; 

Anthems be to you addrest,

God in flesh made manifest.


4 Grant us grace to see you, Lord,

Mirrored in your holy word;

May we imitate you now,

And on us your grace endow;

That we like to you may be

At your great epiphany;

And may praise you ever blest,

God is flesh made manifest.


"
TWC,songs_of_thankfulness_and_praise,"Worshiping Church, The",1990,Non-Archaic,"1 Songs of thankfulness and praise, 

Jesus, Lord, to you we raise, 

once revealed, when heaven's star

brought the wise men from afar;

Branch of royal David's stem

in your birth at Bethlehem, 

Word before the world began,

God revealed to us in man.


2 God revealed at Jordan's stream,

prophet, priest and king supreme, 

once revealed in power divine

changing water into wine:

Cana's holy wedding guest

keeping to the last the best,

Word before the world began,

God revealed to us in man.


3 God revealed in valiant fight,

conquering the devil's might,

sins forgiven, sickness healed,

life restored and God revealed:

once revealed in gracious will

ever bringing good from ill,

Word before the world began,

God revealed to us in man.


4 Stars shall fall and heavens fade,

sun and moon shall dark be made;

Christ will then like lightning shine,

all will see the glorious sign:

all will then the trumpet hear,

all will see the Son appear,

Word before the world began,

God revealed to us in man."
PsH,songs_of_thankfulness_and_praise,Psalter Hymnal (Gray),1987,"Gender Neutral,Non-Archaic","1 Songs of thankfulness and praise, 

Jesus, Lord, to you we raise, 

manifested by the star 

to the sages from afar; 

Branch of royal David's stem, 

in your birth at Bethlehem; 


Refrain: 

""You are Christ,"" by us confessed  

God in flesh made manifest. 


2 Manifest at Jordan's stream, 

Prophet, Priest, and King supreme; 

and at Cana, wedding guest, 

in your Godhead manifest, 

you revealed your power divine, 

changing water into wine;  Refrain 


3 Manifest in making whole 

palsied limbs and fainting soul; 

manifest in valiant fight, 

quelling all the devil's might; 

manifest in gracious will, 

ever bringing good from ill;  Refrain 

"
EH1982,songs_of_thankfulness_and_praise,Hymnal 1982: according to the use of the Episcopal Church,1985,,"1. Songs of thankfulness and praise,

Jesus, Lord, to thee we raise,

manifested by the star 

to the sages from afar;

branch of royal David's stem

in thy birth at Bethlehem;

anthems be to thee addressed,

God in man made manifest.


2. Manifest at Jordan's stream,

Prophet, Priest and King supreme;

and at Cana, wedding-guest,

in thy Godhead manifest;

manifest in power divine,

changing water into wine;

anthems be to thee addressed,

God in man made manifest.


3. Manifest in making whole

palsied limbs and fainting soul;

manifest in valiant fight,

quelling all the devil's might;

manifest in gracious will,

ever bringing good from ill;

anthems be to thee addressed,

God in man made manifest.


4. [Protected by copyright]


"
RL,songs_of_thankfulness_and_praise,Rejoice in the Lord,1985,Gender Neutral,"1 Songs of thankfulness and praise, 

Jesus, Lord, to thee we raise, 

manifested by the star

to the sages from afar;

branch of royal David's stem

in thy birth at Bethlehem, 

anthems be to thee addressed,

word in flesh made manifest.


2 Manifest at Jordan's stream,

Prophet, Priest and King supreme,

and at Cana, wedding guest

in thy Godhead manifest.

manifest in pow'r divine,

changing water into wine,

anthems be to thee addressed,

God on earth made manifest.


3 Manifest in making whole

palsied limbs an fainting soul,

manifest in valiant fight,

quelling all the devil's might.

manifest in gracious will, 

ever bringing good from ill.

anthems be to thee addressed,

God for us made manifest.


4 Grant us grace to see thee, Lord,

mirrored in thy holy Word;

may we imitate thee now,

and be pure, as pure art thou,

that we like to thee may be

at thy great epiphany,

and may praise thee, ever blest,

God for all made manifest.

"
EH1916,songs_of_thankfulness_and_praise,The Hymnal: as authorized and approved by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1916,1916,,"Songs of thankfulness and praise,

Jesus, Lord, to thee we raise,

Manifested by the star

To the sages from afar;

Branch of royal David's stem

In thy birth at Bethlehem;

Anthems be to thee addressed,

God in Man made manifest.

Manifest at Jordan's stream,

Prophet, Priest, and King supreme;

And at Cana, wedding-guest,

In thy Godhead manifest;

Manifest in power divine,

Changing water into wine;

Anthems be to thee addressed,

God in Man made manifest.

Manifest in making whole

Palsied limbs and fainting soul;

Manifest in valiant fight,

Quelling all the devil's might;

Manifest in gracious will,

Ever bringing good from ill;

Anthems be to thee addressed,

God in Man made manifest.

Sun and moon shall darkened be,

Stars shall fall, the heavens shall flee,

Christ will then like lightning shine,

All will see his glorious sign:

All will then the trumpet hear;

All will see the Judge appear;

Thou by all wilt be confessed,

God in Man made manifest.

Grant us grace to see thee, Lord,

Mirrored in thy holy word;

May we imitate thee now,

And be pure, as pure art thou;

That we like to thee may be

At thy great Epiphany;

And may praise thee, ever blest,

God in Man made manifest.

Amen.

"
HPEC1917,songs_of_thankfulness_and_praise,The Church Hymnal: revised and enlarged in accordance with the action of the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892. (Ed. B),1898,,"1 Songs of thankfulness and praise

Jesu, Lord, to Thee we raise.

Manifested by the star

To the sages from afar;

Branch of royal David's stem

In Thy birth at Bethlehem;

Anthems be to Thee addressed,

God in Man made manifest.


2 Manifest at Jordan's stream,

Prophet, Priest, and King supreme;

And at Cana, wedding-guest,

In Thy God-head manifest;

Manifest in power divine,

Changing water in to wine;

Anthems be to Thee addressed,

God in Man made manifest.


3 Manifest in making whole

Palsied limbs and fainting soul;

Manifest in valiant fight,

Quelling all the devil's might;

Manifest in gracious will,

Ever bringing good from ill;

Anthems be to Thee addressed,

God in Man made manifest.


4 Sun and moon shall darkened be.

Stars shall fall, and heavens shall flee;

Christ will then like lightning shine,

All will see His glorious sign:

All will then the trumpet hear;

All will see the Judge appear;

Thou by all wilt be confessed,

God in Man made manifest.


5 Grant us grace to see Thee, Lord,

Present in Thy holy Word;

May we imitate Thee now,

And be pure, as pure art Thou;

That we like to Thee may be

At Thy great Epiphany;

And may praise Thee, ever blest,

God in Man made manifest.


Amen.


"
