personID,personName,gender,personYear,deathYear
"Okaend1","Okaend",,0,0
"Heflin_OF1","Ola Fay Heflin",,0,0
"Smithson_OV1","Ola V. Smithson",,0,0
"Petri_O3","Olaus Petri",,0,0
"Lee_O3","Olav Lee, 1859-1943",,0,0
"OldFashionedGospelHour1","Old Fashioned Gospel Hour",,0,0
"OldOrderMennoniteBrethren1","Old Order Mennonite Brethren",,0,0
"OldSchoolPresbyterian1","Old School Presbyterian",,0,0
"OldTimeFaithPublishers1","Old Time Faith Publishers",U,0,0
"Olding1","Olding",,0,0
"Arneson_OT4","Ole T. Arneson",,0,0
"Payte_O1","Olen Payte",,0,0
"Payte_OS1","Olen S. Payte",,0,0
"Harris_O1","Oleta Harris",,0,0
"Weiss_OJ1","Olga J. Weiss",,0,0
"Kullgren_O1","Olga Kullgren",F,1849,1909
"Marshall_OR1","Olin R. Marshall",,0,0
"Stephens_OB1","Olive B. Stephens",,0,0
"Beddoe_O1","Olive Beddoe",,0,0
"Holbrook_O1","Olive Holbrook",,0,0
"Williams_OJ","Olive J. Williams",F,0,0
"Pattison_O","Olive Pattison",F,0,0
"Paine_OR1","Olive R. Paine",,0,0
"Pepper_OW1","Olive W. Pepper",,0,0
"Wood_Olive","Olive Wood",F,0,0
"Oliver1","Oliver",,0,0
"Oliver_","Oliver",,0,0
"OliverHarkness1","Oliver & Harkness",,0,0
"Johnston_OB1","Oliver B. Johnston",M,0,0
"Brand_O1","Oliver Brand",M,0,0
"Cooke_O","Oliver Cooke",M,0,0
"Crane_O1","Oliver Crane, D. D.",M,0,0
"OliverDitson1","Oliver Ditson",M,0,0
"OliverDitsonCo2","Oliver Ditson & Co.",U,0,0
"OliverDitsonCo3","Oliver Ditson Co.",U,0,0
"Murray_OE3","Oliver E. Murray",M,0,0
"Hart_O1","Oliver Hart",M,0,0
"Holden_O","Oliver Holden",M,1765,1844
"Huckel_O1","Oliver Huckel",M,0,0
"Kingsbury_OR1","Oliver Richmond Kingsbury",,0,0
"Shaw_O3","Oliver Shaw",M,0,0
"OliverWClayCo1","Oliver W. Clay & Co.",U,0,0
"Lane_OW1","Oliver W. Lane",M,0,0
"Holmes_OW","Oliver Wendell Holmes",M,1809,1894
"Sheldon_OR1","Olivia R. Sheldon",,0,0
"Bush_OW1","Olivia Ward Bush",,0,0
"Widestrand_O","Olle Widestrand",,0,0
"Barner_O1","Ollie Barner",F,0,0
"Davis_OM1","Ollie Mas Davis",,0,0
"Norris_OP1","Ollie Pearl Norris",,0,0
"Schultz_O1","Ollie Schultz",,0,0
"Ahlstrom_O","Olof Ahlstrom, 1756 - 1835",M,1756,1835
"Olsson_O3","Olof Olsson",,0,0
"Hartman_O1","Olov Hartman",,0,0
"Smeby_OH","Oluf H. Smeby, 1851-1929",M,1851,1929
"Floyd_O3","Omah Floyd",,0,0
"Harper_O1","Omah Harper",,0,0
"Omega_C","Omega, Chelsea",,0,0
"Goulet_O1","Omer Goulet",,0,0
"On_Eno","On-Eno.",,0,0
"Lawson_O1","Ona Lawson",,0,0
"Hogan_OM1","Onia Mae Hogan",,0,0
"Onie1","Onie",,0,0
"Francis_OL1","Onie L. Francis",,0,0
"OnwardPress1","Onward Press",U,0,0
"Bryan_O1","Opal Bryan",,0,0
"Brookover_OF","Opal F. Brookover",F,0,0
"Adams_O1","Ophelia Adams",F,0,0
"Frazee_O1","Ora Frazee",,0,0
"Grantham_O1","Ora Grantham",,0,0
"Gray_OS1","Ora Samuel Gray",,0,0
"Teasley_O","Ora Teasley",F,0,0
"Garber_OW1","Ora W. Garber",,0,0
"White_O3","Oran White",,0,0
"Williams_O","Oran Williams",,0,0
"OrangeScott1","Orange Scott",,0,0
"Scott_O3","Orange Scott",,0,0
"OrderofStBenedict1","Order of St. Benedict",,0,0
"McKenzie_O1","Orelia McKenzie",,0,0
"Munger_OE1","Oren E. Munger",,0,0
"Denson_OF1","Oren F. Denson",,0,0
"Munger_O1","Oren Munger",,0,0
"Allen_OP1","Oren P. Allen",,0,0
"Lee_O4","Orena Lee",,0,0
"Ginal_O1","Ori Ginal",,0,0
"Williams_OM1","Oriana M. Williams",,0,0
"Johnson_O","Orien Johnson",M,0,0
"Alewine_OL2","Orion L. Alewine",F,0,0
"Juarez_O","Orlando Jaurez",M,0,0
"Grinnell_OS3","Orlando S. Grinnell",M,0,0
"Grinnell_OS4","Orlando S. Grinnell",,0,0
"Grinnell_OS5","Orlando S. Grinnell",F,0,0
"Whittlesey_O","Orramel Whittlesey",M,1801,1876
"Keener_OL1","Orrin L. Keener",,0,0
"Whitney_OF","Orson F. Whitney",M,1855,1931
"Ortiz_OA1","Ortiz Alfredo Ortiz",,0,0
"Snow_OL1","Orville L. Snow",,0,0
"Davis_OS4","Orvin S. Davis",,0,0
"Orwell1","Orwell",,0,0
"McLaughlin_O1","Orzelia McLaughlin",,0,0
"Warmingham_OW1","Osbert W. Warmingham",M,1885,1985
"Osborn1","Osborn",,0,0
"Ahnfelt_O","Oscar Ahnfelt",M,1813,1882
"Eliason_OC1","Oscar C. Eliason",,0,0
"Clute_O","Oscar Clute, 1837-1902",M,1837,1902
"Maurer_OE1","Oscar E. Maurer",,0,0
"Osterberg_OE1","Oscar E. Osterberg",,0,0
"Feltman_OH1","Oscar H. Feltman",,0,0
"OscarIIofSweden1","Oscar II of Sweden",,0,0
"Ingold_O1","Oscar Ingold",,0,0
"Kaiser_O","Oscar Kaiser",M,0,0
"Cooper_OL1","Oscar L. Cooper",,0,0
"Maurer_O1","Oscar Maurer",,0,0
"Smith_O2","Oscar Smith",,0,0
"Venable_O1","Oscar Venable",M,0,0
"Walton_O1","Osceola Walton",F,0,0
"Van_OOW2","Osdel O. W. Van",U,0,0
"Sorian_O","Osdy Sorian",U,0,0
"Fuller_OE1","Osgood E. Fuller",,0,0
"Osgood_S","Osgood, Samuel",,0,0
"Alves_OM","Ossimar Martins Alves",U,0,0
"Ossoli_SM1","Ossoli",F,0,0
"Allen_Oswald","Oswald Allen",M,1816,1878
"Chambers_OJ","Oswald Chambers",M,1874,1917
"Glaidt_O1","Oswald Glaidt",,0,0
"Taylor_O1","Otha Taylor",,0,0
"Motta_OdC","Otheoniel de Campos Motta, 1878-1951",M,1878,1951
"Rot_O1","Othmar Rot",,0,0
"Irwin_ON1","Otho N. Irwin",,0,0
"OtisClapp1","Otis Clapp",,0,0
"Deaton_O1","Otis Deaton",,0,0
"Presbrey_OR1","Otis F. Presbrey",,0,0
"Presbrey_OF4","Otis F. Presbrey",,0,0
"McCoy_OL3","Otis L. McCoy",,0,0
"Greene_OR","Otis R. Greene",M,0,0
"Skillings_O","Otis Skillings",M,0,0
"OtisBroadersCo1","Otis, Broaders & Co.",U,0,0
"OtterbeinPress1","Otterbein Press",U,0,0
"Stafford_O","Ottilie Stafford",F,0,0
"Heginbotham_O3","Ottiwell Heginbotham",,0,0
"Sohn_OE1","Otto E. Sohn",,0,0
"Olsson_OE","Otto Emanuel Olsson, b. 1879",M,1879,1964
"Linn_OF1","Otto F. Linn",,0,0
"Funke_O1","Otto Funke",,0,0
"Hintze_O","Otto Hintze",U,0,0
"Lob_O1","Otto Lob",M,0,0
"Riethmueller_O1","Otto Riethmueller",U,0,0
"Salomon_O1","Otto Salomon",,0,0
"Spar_O","Otto Spar",U,0,0
"Schwerin_O1","Otto von Schwerin",,0,0
"Whitington_O","Otto Whitington",,0,0
"Whittington_O1","Otto Whittington",,0,0
"Ova'hehe","Ova'hehe",,0,0
"Young_O","Ovid Young",M,0,0
"Denson_O2","Owel Denson",,0,0
"Denson_OW1","Owel W. Denson",,0,0
"Denson_O3","Owell Denson",,0,0
"Alstott_Owen","Owen Alstott",M,0,0
"Burdick_Owen","Owen Burdick",M,0,0
"Yoder_OE1","Owen E. Yoder",,0,0
"Lee_O5","Owen Lee",,0,0
"OxfordUnivPress1","Oxford Univ. Press",U,0,0
"OxfordUniversityPress1","Oxford University Press",U,0,0
"Brown_OC1","Ozni Carver Brown",,0,0
"Davis_O","Ozora Stearns Davis",M,1866,1931
"Chadbourne_PA1","P. A. Chadbourne",,0,0
"Guthrie_PA1","P. A. Guthrie",,0,0
"Hall_PA1","P. A. Hall",,0,0
"Helton_PA1","P. A. Helton",,0,0
"Merrill_PA1","P. A. Merrill",,0,0
"Castro_PAP1","P. A. P. Castro",,0,0
"Peter_PA","P. A. Peter, 1832-1919",M,1832,1919
"Ropes_PA1","P. A. Ropes",,0,0
"Sidell_PA1","P. A. Sidell",,0,0
"Smith_PA2","P. A. Smith",,0,0
"Sonden_PA1","P. A. Sonden",,0,0
"Spurlock_PA1","P. A. Spurlock",,0,0
"Sveegen_PA3","P. A. Sveggen, 1881-1959",M,1881,1959
"Williams_PA1","P. A. Williams",,0,0
"Winholz_PA1","P. A. Winholz",,0,0
"Barnes_PB1","P. B. Barnes",,0,0
"Chanian_PB1","P. B. Chanian",,0,0
"Clayton_PB1","P. B. Clayton",,0,0
"Crawford_PB3","P. B. Crawford",,0,0
"Hughes_PB1","P. B. Hughes",,0,0
"Isaacs_PB1","P. B. Isaacs",,0,0
"Maddox_PB1","P. B. Maddox",,0,0
"PBP","P. B. P.",U,0,0
"Randolph_PB1","P. B. Randolph",,0,0
"Schuetz_PBS1","P. B. S. von Schuetz",,0,0
"Sabin_PB1","P. B. Sabin",,0,0
"Shaw_PB1","P. B. Shaw",,0,0
"Shelley_PB1","P. B. Shelley",,0,0
"Ward_PB1","P. B. Ward",,0,0
"Beaty_P1","P. Beaty",,0,0
"Becker_P1","P. Becker",,0,0
"Biedemann_P1","P. Biedemann",,0,0
"PeterBilhorn1","P. Bilhorn",M,0,0
"Bilhorn_PP","P. Bilhorn",M,1865,1936
"Brask_P1","P. Brask",,0,0
"Breitweiser_P1","P. Breitweiser",,0,0
"P.C.","P. C.",,0,0
"Croll_PC1","P. C. Croll",,0,0
"Hume_PC","P. C. H.",M,0,0
"Hume_PC1","P. C. Hume",,0,0
"Kirkegaard_PC1","P. C. Kirkegaard",,0,0
"Owens_PC1","P. C. Owens",,0,0
"Paulsen_PC4","P. C. Paulsen",,0,0
"Paulsen_PC","P. C. Paulsen, 1881-1948",M,1881,1948
"Whittlesey_PC","P. C. Whittlesey",,0,0
"Wilson_PC1","P. C. Wilson",,0,0
"Castro_P2","P. Castro",,0,0
"Cernak_P1","P. Cernak",,0,0
"Conover_P1","P. Conover",,0,0
"Coplinger_P1","P. Coplinger",,0,0
"Covil_P1","P. Covil",,0,0
"Chancy_PD1","P. D. Chancy",,0,0
"Lawhon_PD1","P. D. Lawhon",,0,0
"Lawhorn_PD1","P. D. Lawhorn",,0,0
"Dam_P1","P. Dam",,0,0
"Bird_PD3","P. Douglas Bird",,0,0
"Drianek_P1","P. Drianek",,0,0
"Duncan_P1","P. Duncan",,0,0
"Hall_PE1","P. E. Hall",,0,0
"Iverson_PE1","P. E. Iverson",,0,0
"Matter_PE1","P. E. Matter",,0,0
"Molther_PE1","P. E. Molther",,0,0
"Penner_PE1","P. E. Penner",,0,0
"P. E. R. L.","P. E. R. L.",U,0,0
"de_Zayas_PE","P. Eduardo de Zayas",M,0,0
"Ernest_P1","P. Ernest",,0,0
"Barkman_PF2","P. F. Barkman",,0,0
"Camp_PF1","P. F. Camp",,0,0
"delCampiglio_PF1","P. F. del Campiglio",,0,0
"Heller_PF1","P. F. Heller",,0,0
"Smothermon_PF1","P. F. Smothermon",,0,0
"Fletcher_P2","P. Fletcher",,0,0
"Foerster_P1","P. Foerster, P.",,0,0
"PG","P. G.",U,0,0
"Jackson_PG1","P. G. Jackson",,0,0
"Lester_PG1","P. G. Lester",,0,0
"Mutcheon_PG1","P. G. Mutcheon",,0,0
"Gad_P1","P. Gad",,0,0
"Gergardt_P1","P. Gergardt",,0,0
"Greg_P1","P. Greg",,0,0
"Gustafson_P1","P. Gustafson",,0,0
"Lyon_PHB1","P. H. B. Lyon",,0,0
"PHBathrick1","P. H. Bathrick",,0,0
"Bristow_PH1","P. H. Bristow",,0,0
"Clifford_PH1","P. H. Clifford",,0,0
"Coleman_PH1","P. H. Coleman",,0,0
"Dam_PH1","P. H. Dam",,0,0
"Diemer_PH","P. H. Diemer",U,0,0
"Dingman_PH1","P. H. Dingman",,0,0
"Dippell_PH1","P. H. Dippell",,0,0
"Dorsey_PH1","P. H. Dorsey",,0,0
"P. H. E.","P. H. E.",U,0,0
"Goldsmith_PH1","P. H. Goldsmith",,0,0
"James_PH1","P. H. James",,0,0
"McSwain_PH1","P. H. McSwain",F,0,0
"Pannell_PH1","P. H. Pannell",,0,0
"Rafter_PH1","P. H. Rafter",,0,0
"Roblin_PH1","P. H. Roblin",,0,0
"Sweetser_PH1","P. H. Sweetser",,0,0
"Woolsey_PH1","P. H. Woolsey",,0,0
"Haering_P1","P. Haering",,0,0
"Hall_P1","P. Hall",,0,0
"Hammond_P1","P. Hammond",,0,0
"Haring_P1","P. Haring",,0,0
"Hayes_P1","P. Hayes, 1738 - 1797",U,0,0
"Henley_P","P. Henley",U,0,0
"Hiller_P2","P. Hiller",,0,0
"Hood_P1","P. Hood",,0,0
"Hostetter_P1","P. Hostetter",,0,0
"Bull_PJ1","P. J. Bull",,0,0
"Goerz_PJ","P. J. Goerz",,0,0
"Hegelund_PJ1","P. J. Hegelund",,0,0
"Heubach_PJ1","P. J. Heubach",,0,0
"Hygom_PJ1","P. J. Hygom",,0,0
"PJKenedySons2","P. J. Kenedy & Sons",U,0,0
"Roeskidde_PJ1","P. J. Roeskidde",,0,0
"Sprague_FJ1","P. J. S.",,0,0
"Sprague_PJ1","P. J. S.",F,0,0
"Simmons_PJ1","P. J. Simmons",,0,0
"Vinstrup_PJ1","P. J. Vinstrup",,0,0
"Woodard_PJ1","P. J. Woodard",,0,0
"Jakobei_P1","P. Jakobei",,0,0
"PJamriska1","P. Jamriska",,0,0
"Jones_P1","P. Jones",,0,0
"Fisher_PK1","P. K. Fisher",,0,0
"Kenyon_P1","P. Kenyon",,0,0
"Knudsen_P","P. Knudsen, 1819-63",M,1819,1863
"Dumbar_PL1","P. L. Dumbar",,0,0
"Haerem_PL1","P. L. Haerem",,0,0
"Haney_PL1","P. L. Haney",F,0,0
"Land_PL1","P. L. Land",F,0,0
"Lotze_PL1","P. L. Lotze",,0,0
"Warren_PL1","P. L. Warren",,0,0
"Lagerloef_P1","P. Lagerloef",,0,0
"Lucas_P1","P. Lucas",,0,0
"PM","P. M.",U,0,0
"Atchley_PM","P. M. Atchley",,0,0
"Brown_PM2","P. M. Brown",,0,0
"Claunts_PM1","P. M. Claunts",,0,0
"Colonel_PM3","P. M. Colonel",,0,0
"Davis_PM2","P. M. Davis",,0,0
"Dixon_PM1","P. M. Dixon",,0,0
"Fagan_PM1","P. M. Fagan",,0,0
"Haas_PM1","P. M. Haas",,0,0
"Higginson_PM1","P. M. Higginson",,0,0
"Hood_PM1","P. M. Hood",,0,0
"James_PM1","P. M. James",,0,0
"Johnson_PM1","P. M. Johnson",,0,0
"Kennedy_PM1","P. M. Kennedy",,0,0
"Loomis_PM1","P. M. Loomis",,0,0
"Ofvid_PM1","P. M. Ofvid",,0,0
"Manning_P1","P. Manning",,0,0
"Mason_P1","P. Mason",,0,0
"McManus_P1","P. McManus",,0,0
"Minkowsky_P","P. Minkowsky",U,0,0
"Montrose_P1","P. Montrose",,0,0
"Munzinger_P1","P. Munzinger",,0,0
"Mythen_P1","P. Mythen",,0,0
"Kjoege_PN1","P. N. Kjoege",,0,0
"Campbell_PO1","P. O. Campbell",,0,0
"Strome","P. O. Strømme, 1856-1921",,0,0
"POShea1","P. O'Shea",,0,0
"Olavide_P1","P. Olavide",,0,0
"Christian_PP1","P. P. Christian",,0,0
"Orr_PP1","P. P. Orr",,0,0
"Pierce_PP1","P. P. Pierce",M,0,0
"Strawinski_PP1","P. P. Strawinski",F,0,0
"Tablor_PP1","P. P. Tablor",,0,0
"Page_P1","P. Page",,0,0
"Palladius_P1","P. Palladius",,0,0
"Pennington_P1","P. Pennington",,0,0
"Poiner_P1","P. Poiner",,0,0
"Pridmore_P1","P. Pridmore",,0,0
"Gibson_PR1","P. R. Gibson",F,0,0
"Orjala_PR1","P. R. Orjala",,0,0
"PRWobus1","P. R. Wobus",,0,0
"Reienmann_P1","P. Reienmann",,0,0
"Riedmann_P1","P. Riedmann",,0,0
"Rivers_P1","P. Rivers",,0,0
"Roth_P1","P. Roth",,0,0
"S_P","P. S.",U,0,0
"Stow_P","P. S.",,0,0
"Hiss_PS1","P. S. Hiss",,0,0
"Howell_PS1","P. S. Howell",,0,0
"Munro_PSM1","P. S. M. Munro",,0,0
"McDougold_PS1","P. S. McDougold",,0,0
"Orwig_PS1","P. S. Orwig",,0,0
"Pennell_PS1","P. S. Pennell",,0,0
"Vig_PS1","P. S. Vig",M,1854,1930
"Warren_PS1","P. S. Warren",,0,0
"Saunders_P1","P. Saunders",,0,0
"Schaff_P","P. Schaff, 1819-1893",M,1819,1893
"Schueck_P1","P. Schueck",,0,0
"Severini_P1","P. Severini",,0,0
"Shipley_P1","P. Shipley",,0,0
"Speagle_P1","P. Speagle",,0,0
"Stowe_P1","P. Stow",M,1812,1868
"Stryker_P1","P. Stryker",M,1826,1900
"Foersom_PT1","P. T. Foersom",,0,0
"Smith_PT1","P. T. Smith",,0,0
"Tempest_P1","P. Tempest",M,1845,1931
"Hale_PV1","P. V. Hale",,0,0
"Alexander_PW3","P. W. Alexander",,0,0
"Alexander_PW2","P. W. Alexander",F,0,0
"Arbogast_PW2","P. W. Arbogast",,0,0
"Arbogast_PW3","P. W. Arbogast",F,0,0
"Dixon_PW1","P. W. Dixon",,0,0
"Woodard_PW1","P. W. Woodard",,0,0
"Wheeler_P2","P. Wheeler",F,0,0
"Whittier_P","P. Whittier",,0,0
"Wieselgren_P1","P. Wieselgren",M,1800,1877
"Bird_PD2","P.D. Bird",,0,0
"Sosa_PD","Pablo Sosa",M,0,0
"PacificPress1","Pacific Press",U,0,0
"Colum_P1","Padraic Colum",,0,0
"PaineBurgess1","Paine & Burgess",,0,0
"Denson_P1","Paine Denson",,0,0
"Jussila_","Päivi Jussila",,0,0
"Krishnu_P1","Pal Krishnu",,0,0
"Palinode1","Palinode",,0,0
"Jonsson_P","Páll Jónsson",M,0,0
"Palmer1","Palmer",,0,0
"Hartsough_P","Palmer Hartsough",M,1844,1932
"Beall_PC","Pamela Conn Beall",F,0,0
"Ruiter-Feenstra_P","Pamela Ruiter-Feenstra",F,0,0
"WarrickSmith_P","Pamela Warrick Smith",F,0,0
"Maloney_PRY1","Pamela-Rae Yaeger Maloney",,0,0
"Baltz_P","Pann Baltz",,0,0
"Lee_P1","Pansy Lee",,0,0
"Click_PR1","Pansy Reed Click",,0,0
"Pantycelyn1","Pantycelyn",,0,0
"Pantycelyn_WW","Pantycelyn",,0,0
"Chu_P","Pao-yuan Chu",U,0,0
"Conte_P","Paolo Conte",M,0,0
"Paran1","Paran",,0,0
"Francis_PB1","Parch B. Francis",,0,0
"Davies_B1","Parch. Ben Davies",,0,0
"Charles_D1","Parch. David Charles",M,0,0
"Charles_D","Parch. David Charles 2",,0,0
"Morris_D","Parch. David Morris",,0,0
"Jones_JC1","Parch. J. C. Jones",,0,0
"Hughes_J9","Parch. James Hughes",M,0,0
"Elias_J1","Parch. John Elias",M,0,0
"Hughes_J","Parch. John Hughes",M,1873,1932
"Roberts_J","Parch. John Roberts",M,1822,1877
"Job_JT1","Parch. John T. Job",M,0,0
"Thomas_J1","Parch. John Thomas",M,1839,1921
"Morris_RR1","Parch. R. R. Morris",,0,0
"Jones_R2","Parch. Richard Jones",M,0,0
"Edwards_R9","Parch. Roger Edwards",,0,0
"Roberts_S2","Parch. Samuel Roberts",,0,0
"Roberts_S3","Parch. Samuel Roberts",M,0,0
"Levi_T1","Parch. Thomas Levi",M,0,0
"Jones_WE1","Parch. W. Emlyn Jones",,0,0
"Adkins_P1","Paris Adkins",,0,0
"Davis_PM3","Paris M. Davis",,0,0
"ParishChoir1","Parish Choir",,0,0
"ParishPress1","Parish Press",U,0,0
"Benjamin_P1","Park Benjamin",,0,0
"Parker1","Parker",,0,0
"Parks1","Parks",,0,0
"Pratt_PP2","Parley Parker Pratt",,0,0
"Pratt_P1","Parley Pratt",,0,0
"Parmenter1","Parmenter",,0,0
"ParochialMissionsSocietyoftheU1","Parochial Missions Society of the U. S.",U,0,0
"Parsons1","Parsons",,0,0
"Gossett_P1","Parthy Gossett",,0,0
"Duncan_PH1","Pascal H. Duncan",,0,0
"Paschal1","Paschal",,0,0
"Jordan_PE","Paschal Edward Jordan",M,0,0
"Baxter_P1","Pat Baxter",,0,0
"Cole_P2","Pat Cole",,0,0
"Baxter_PH1","Pat H. Baxter",,0,0
"Jolly_P1","Pat Jolly",,0,0
"Turner_Pat","Pat Turner",,0,0
"Uhl_P1","Pat Uhl",U,0,0
"Ross_P1","Patience Ross",,0,0
"Clark_Patricia","Patricia B Clark",F,0,0
"Haveman_P","Patricia Haveman",F,0,0
"Jenkins_P1","Patricia Jenkins",,0,0
"Morgan_Patricia","Patricia Morgan",F,0,0
"Shelly_P","Patricia Shelly",F,0,0
"VanTine_P","Patricia Van Tine",F,0,0
"Patrick_","Patrick",,0,0
"Appleford_P1","Patrick Appleford",,0,0
"Brennan_P1","Patrick Brennan",,0,0
"Cummins_P1","Patrick Cummins, O.S.B.",,0,0
"PatrickDonahoe1","Patrick Donahoe",,0,0
"PatrickDonahoo1","Patrick Donahoo",,0,0
"Matsikenyiri_P","Patrick Matsikenyiri, 20th cent.",M,0,0
"Michaels_P","Patrick Michaels (1954-)",M,0,0
"Kirkland_PM","Patrick Miller Kirkland,  b. 1857",M,1857,0
"Prescod_P","Patrick Prescod",M,0,0
"Roache_Patrick","Patrick Roache",M,0,0
"Saint_P2","Patrick Saint",,0,0
"Kline_PH","Patsy Hilton Kline",F,0,0
"PattenWebster","Patten & Webster",U,0,0
"Kostos_P1","Patti Kostos",,0,0
"Dunsterville_PC1","Patty Caroline Dunsterville",,0,0
"Self_P1","Patty Self",,0,0
"Hill_PS1","Patty Smith Hill",,0,0
"Paul1","Paul",,0,0
"Schmitt_Paul","Paul A Schmitt",M,0,0
"Tate_PA1","Paul A. Tate, b. 1968",M,0,0
"Abels_P","Paul Abels",U,0,0
"Smith_PB","Paul B. Smith",M,0,0
"Bennett_P1","Paul Bennett",M,0,0
"Bobbitt_P1","Paul Bobbitt",M,0,0
"Bursch_P1","Paul Bursch",M,0,0
"Curnick_PC1","Paul C. Curnick",F,0,0
"Carus_P1","Paul Carus",M,0,0
"Deming_Paul","Paul Deming",M,0,0
"Detterman_P","Paul Detterman",M,0,0
"Freligh_PE1","Paul E. Freligh",M,0,0
"Hess_PE1","Paul E. Hess",M,0,0
"Kretzmann_PE3","Paul E. Kretzmann",M,0,0
"Kretzmann_PE","Paul E. Kretzmann, 1883-1965",M,1883,1965
"Layritz_PE1","Paul E. Layritz",M,0,0
"Paino_PE1","Paul E. Paino",M,0,0
"England_P1","Paul England",M,0,0
"English_P","Paul English, d. 1932",U,0,1932
"Epps_P1","Paul Epps",M,0,0
"Barkman_PF3","Paul F. Barkman",M,0,0
"Laubenstein_PF","Paul F. Laubenstein",U,0,0
"Tidman_PF1","Paul F. Tidman",M,0,0
"fayter_p","Paul Fayter",,0,0
"Francis_P1","Paul Francis",M,0,0
"Nagel_PG1","Paul G. Nagel",M,0,0
"Gainer_P","Paul Gainer",M,0,0
"Gerike_P1","Paul Gerike",M,0,0
"Glock_P1","Paul Glock",M,0,0
"Epps_PH1","Paul H. Epps",M,0,0
"Lang_PH","Paul H. Lang",U,0,0
"Hayne_PH1","Paul Hamilton Hayne",M,0,0
"White_PH1","Paul Hayes White",M,0,0
"Henkel_P3","Paul Henkel",M,0,0
"Hill_P1","Paul Hill",M,0,0
"Himes_P1","Paul Himes",M,0,0
"Turner_PH1","Paul Hoffman Turner",M,0,0
"Hutchens_P1","Paul Hutchens",M,0,0
"Christiansen_PJ","Paul J. Christiansen",M,0,0
"Collins_PJ1","Paul J. Collins",M,0,0
"Langston_P","Paul Langston",M,0,0
"Levin_P1","Paul Levin",M,0,0
"Page_PM1","Paul M. Page",M,0,0
"Russell_PM1","Paul M. Russell",,0,0
"Marino_P","Paul Marino",M,0,0
"Marks_P1","Paul Marks",M,0,0
"Mazak_P","Paul Mazak",M,0,0
"Merritt_P","Paul Merritt",M,0,0
"Mickelson_P","Paul Mickelson",U,0,0
"Robinson_PM4","Paul Minnich Robinson",M,0,0
"Crusius_Paul","Paul N. Crusius",M,0,0
"Niepel_P","Paul Niepel",U,0,0
"Campbell_PO","Paul O. Campbell",U,0,0
"Oakley_Paul","Paul Oakley",M,0,0
"Pfeffer_P1","Paul Pfeffer",M,0,0
"Ponder_P1","Paul Ponder",M,0,0
"Brooks_PQ1","Paul Q. Brooks",M,0,0
"Quinian_Paul","Paul Quinian",M,0,0
"Hediger_PR1","Paul R. Hediger",M,0,0
"Rader_P","Paul Rader",M,1879,1938
"PaulSLJohnson1","Paul S. L. Johnson",M,0,0
"Taylor_P3","Paul Taylor",M,0,0
"Taylor_P2","Paul Taylor",F,0,0
"The_P","Paul Thé",M,0,0
"Cochran_PW1","Paul W. Cochran",M,0,0
"Cook_PW1","Paul W. Cook",M,0,0
"Weinstock_P1","Paul Weinstock",M,0,0
"Wengel_P1","Paul Wengel",M,0,0
"White_P1","Paul White",M,0,0
"Wilbur_Paul","Paul Wilbur",M,0,0
"Wohlgemuth_PW","Paul Wohlgemuth",M,0,0
"Yeary_P","Paul Yeary",M,0,0
"Strodach_PZ3","Paul Zeller Strodach",M,1876,1947
"Freeburg_Paule","Paule Freeburg",F,0,0
"Paulina","Paulina",U,0,0
"Kennedy_PE1","Pauline E. Kennedy",F,0,0
"Wilcox_PE1","Pauline E. Wilcox",F,0,0
"Pate_PF1","Pauline F. Pate",F,0,0
"Frederick_P1","Pauline Frederick",F,0,0
"Green_P1","Pauline Green",F,0,0
"Henry_P1","Pauline Henry",F,0,0
"Higgins_P1","Pauline Higgins",F,0,0
"Wilson_PH","Pauline Hutchens Wilson",F,0,0
"Hall_PJ1","Pauline J. Hall",F,0,0
"martin_p","Pauline Martin",F,0,0
"Sadler_P1","Pauline Sadler",F,0,0
"PaulinusofAquileia1","Paulinus of Aquileia",,0,0
"Klantendorfer_P1","Paulus Klantendorfer",,0,0
"Paxton","Paxton",U,0,0
"Payton1","Payton",,0,0
"Peabody1","Peabody",,0,0
"Peabody_AP1","Peabody",,0,0
"Pearce1","Pearce",,0,0
"Pearl1","Pearl",,0,0
"Crosswhite_P1","Pearl Crosswhite",F,0,0
"Pierson_PE1","Pearl E. Pierson",F,0,0
"Elder_P1","Pearl Elder",F,0,0
"Dale_PG1","Pearl Gertrude Dale",F,0,0
"Farmer_PH1","Pearl H. Farmer",F,0,0
"Thomas_PH1","Pearl H. Thomas",F,0,0
"Hatchett_P1","Pearl Hatchett",F,0,0
"Holloway_P1","Pearl Holloway",F,0,0
"Kelley_P1","Pearl Kelley",F,0,0
"Lawson_P1","Pearl Lawson",F,0,0
"Owens_P3","Pearl Owens",F,0,0
"Waggoner_P1","Pearl Waggoner",F,0,0
"Howard_PW","Pearl Waggoner Howard",F,0,0
"Williams_P8","Pearl Williams",F,0,0
"Thompson_P1","Pearly Thompson",,0,0
"PearreECrownCo1","Pearre E. Crowl & Co.",U,0,0
"Pearson1","Pearson",,0,0
"Pebbles1","Pebbles",,0,0
"Fardd_P1","Pedr Fardd",,0,0
"Farold_P1","Pedr Farold",,0,0
"Castro_P3","Pedro Castro",,0,0
"Escabi_PC","Pedro Escabí",M,0,0
"Grado_P1","Pedro Grado",,0,0
"Piron_PP","Pedro P. Pirón, b. 20th cent.",M,0,0
"Pedrog1","Pedrog",,0,0
